Time_ms,RPM,NormalizedRPM,Gear,Throttle,Slip,Surface,W_Idle,W_Low,W_Mid,W_High,W_Redline,P_Idle,P_Low,P_Mid,P_High,P_Redline,EngineGain,BedKey,BedGain,Trigger,DominantBand,Crossfade
17767,9815.0,0.4252,2,0.000,0.036,asphalt,0.0000,0.2992,0.7008,0.0000,0.0000,2.4905,1.3212,1.1975,1.7590,1.2768,0.4500,,0.0000,,2,1
17817,9781.0,0.4225,2,0.000,0.041,asphalt,0.0000,0.3101,0.6899,0.0000,0.0000,2.4819,1.3166,1.1934,1.7529,1.2724,0.4500,,0.0000,,2,1
17867,9757.0,0.4206,2,0.000,0.043,asphalt,0.0000,0.3178,0.6822,0.0000,0.0000,2.4758,1.3134,1.1905,1.7486,1.2693,0.4500,,0.0000,,2,1
17917,9724.0,0.4179,2,0.000,0.048,asphalt,0.0000,0.3283,0.6717,0.0000,0.0000,2.4674,1.3089,1.1864,1.7427,1.2650,0.4500,,0.0000,,2,1
17967,9683.0,0.4146,2,0.000,0.052,asphalt,0.0000,0.3414,0.6586,0.0000,0.0000,2.4570,1.3034,1.1814,1.7353,1.2597,0.4500,,0.0000,,2,1
18017,9631.0,0.4105,2,0.000,0.055,asphalt,0.0000,0.3581,0.6419,0.0000,0.0000,2.4438,1.2964,1.1751,1.7260,1.2529,0.4500,,0.0000,,2,1
18067,9570.0,0.4056,2,0.000,0.060,asphalt,0.0000,0.3776,0.6224,0.0000,0.0000,2.4283,1.2882,1.1676,1.7151,1.2450,0.4500,,0.0000,,2,1
18117,9493.0,0.3994,2,0.000,0.068,asphalt,0.0000,0.4022,0.5978,0.0000,0.0000,2.4088,1.2778,1.1582,1.7013,1.2349,0.4500,,0.0000,,2,1
18167,9365.0,0.3892,2,0.000,0.080,asphalt,0.0000,0.4432,0.5568,0.0000,0.0000,2.3763,1.2606,1.1426,1.6783,1.2183,0.4500,,0.0000,,2,1
18217,9321.0,0.3857,2,0.333,0.083,asphalt,0.0000,0.4573,0.5427,0.0000,0.0000,2.3651,1.2547,1.1373,1.6704,1.2126,0.6331,,0.0000,,2,1
18267,10082.0,0.4466,2,1.000,0.038,asphalt,0.0000,0.2138,0.7862,0.0000,0.0000,2.5582,1.3571,1.2301,1.8068,1.3116,1.0000,,0.0000,,2,1
18317,10804.0,0.5043,2,1.000,0.097,asphalt,0.0000,0.0000,0.9827,0.0173,0.0000,2.7414,1.4543,1.3182,1.9362,1.4055,1.0000,,0.0000,,2,0
18367,11305.0,0.5444,2,1.000,0.153,asphalt,0.0000,0.0000,0.8224,0.1776,0.0000,2.8686,1.5217,1.3793,2.0260,1.4707,1.0000,,0.0000,,2,1
18417,11727.0,0.5782,2,1.000,0.199,asphalt,0.0000,0.0000,0.6874,0.3126,0.0000,2.9756,1.5785,1.4308,2.1016,1.5256,1.0000,,0.0000,,2,1
18467,11777.0,0.5822,2,0.333,0.217,asphalt,0.0000,0.0000,0.6714,0.3286,0.0000,2.9883,1.5853,1.4369,2.1106,1.5321,0.6331,,0.0000,,2,1
18517,11038.0,0.5230,2,0.000,0.176,asphalt,0.0000,0.0000,0.9078,0.0922,0.0000,2.8008,1.4858,1.3468,1.9781,1.4359,0.4500,,0.0000,,2,0
18567,10396.0,0.4717,2,0.000,0.134,asphalt,0.0000,0.1133,0.8867,0.0000,0.0000,2.6379,1.3994,1.2684,1.8631,1.3524,0.4500,,0.0000,,2,1
18617,9865.0,0.4292,2,0.000,0.095,asphalt,0.0000,0.2832,0.7168,0.0000,0.0000,2.5032,1.3279,1.2036,1.7679,1.2833,0.4500,,0.0000,,2,1
18667,9411.0,0.3929,2,0.000,0.044,asphalt,0.0000,0.4285,0.5715,0.0000,0.0000,2.3880,1.2668,1.1482,1.6866,1.2243,0.4500,,0.0000,,2,1
18717,8821.0,0.3457,2,0.000,0.009,asphalt,0.0000,0.6173,0.3827,0.0000,0.0000,2.2383,1.1874,1.0763,1.5808,1.1475,0.4500,,0.0000,,1,1
18767,7915.0,0.2732,2,0.000,0.011,asphalt,0.0000,0.9072,0.0928,0.0000,0.0000,2.0084,1.0654,0.9657,1.4185,1.0297,0.4500,,0.0000,,1,0
18817,7102.0,0.2082,2,0.000,0.007,asphalt,0.1674,0.8326,0.0000,0.0000,0.0000,1.8021,0.9560,0.8665,1.2728,0.9239,0.4500,,0.0000,,1,1
18867,9591.0,0.4073,1,0.000,0.011,asphalt,0.0000,0.3709,0.6291,0.0000,0.0000,2.4336,1.2910,1.1702,1.7188,1.2477,0.4500,,0.0000,shift_down,2,1
18917,9546.0,0.4037,1,0.000,0.021,asphalt,0.0000,0.3853,0.6147,0.0000,0.0000,2.4222,1.2850,1.1647,1.7108,1.2418,0.4500,,0.0000,,2,1
18967,9484.0,0.3987,1,0.000,0.029,asphalt,0.0000,0.4051,0.5949,0.0000,0.0000,2.4065,1.2766,1.1571,1.6996,1.2338,0.4500,,0.0000,,2,1
19017,9416.0,0.3933,1,0.000,0.036,asphalt,0.0000,0.4269,0.5731,0.0000,0.0000,2.3892,1.2675,1.1489,1.6875,1.2249,0.4500,,0.0000,,2,1
19067,9340.0,0.3872,1,0.000,0.041,asphalt,0.0000,0.4512,0.5488,0.0000,0.0000,2.3700,1.2572,1.1396,1.6738,1.2150,0.4500,,0.0000,,2,1
19117,9255.0,0.3804,1,0.000,0.046,asphalt,0.0000,0.4784,0.5216,0.0000,0.0000,2.3484,1.2458,1.1292,1.6586,1.2040,0.4500,,0.0000,,2,1
19174,9981.0,0.4385,1,1.000,0.018,asphalt,0.0000,0.2461,0.7539,0.0000,0.0000,2.5326,1.3435,1.2178,1.7887,1.2984,1.0000,,0.0000,,2,1
19224,10744.0,0.4995,1,1.000,0.050,asphalt,0.0000,0.0019,0.9981,0.0000,0.0000,2.7262,1.4462,1.3109,1.9254,1.3977,1.0000,,0.0000,,2,0
19274,11251.0,0.5401,1,1.000,0.079,asphalt,0.0000,0.0000,0.8397,0.1603,0.0000,2.8549,1.5145,1.3727,2.0163,1.4636,1.0000,,0.0000,,2,1
19331,11731.0,0.5785,1,1.000,0.103,asphalt,0.0000,0.0000,0.6861,0.3139,0.0000,2.9767,1.5791,1.4313,2.1023,1.5261,1.0000,,0.0000,,2,1
19387,12181.0,0.6145,1,1.000,0.118,asphalt,0.0000,0.0000,0.5421,0.4579,0.0000,3.0908,1.6397,1.4862,2.1830,1.5846,1.0000,,0.0000,,2,1
19442,12574.0,0.6459,1,1.000,0.115,asphalt,0.0000,0.0000,0.4163,0.5837,0.0000,3.1906,1.6926,1.5342,2.2534,1.6357,1.0000,,0.0000,,3,1
19492,12881.0,0.6705,1,1.000,0.118,asphalt,0.0000,0.0000,0.3181,0.6819,0.0000,3.2685,1.7339,1.5716,2.3084,1.6757,1.0000,,0.0000,,3,1
19542,13174.0,0.6939,1,1.000,0.131,asphalt,0.0000,0.0000,0.2243,0.7757,0.0000,3.3428,1.7733,1.6074,2.3609,1.7138,1.0000,,0.0000,,3,1
19592,13460.0,0.7168,1,1.000,0.153,asphalt,0.0000,0.0000,0.1328,0.8672,0.0000,3.4154,1.8118,1.6423,2.4122,1.7510,1.0000,,0.0000,,3,1
19642,13748.0,0.7398,1,1.000,0.174,asphalt,0.0000,0.0000,0.0406,0.9594,0.0000,3.4885,1.8506,1.6774,2.4638,1.7885,1.0000,,0.0000,,3,0
19692,14051.0,0.7641,1,1.000,0.193,asphalt,0.0000,0.0000,0.0000,0.9437,0.0563,3.5000,1.8914,1.7144,2.5181,1.8279,1.0000,,0.0000,,3,0
19742,14364.0,0.7891,1,1.000,0.213,asphalt,0.0000,0.0000,0.0000,0.8435,0.1565,3.5000,1.9335,1.7526,2.5742,1.8686,1.0000,,0.0000,,3,1
19792,14678.0,0.8142,1,1.000,0.236,asphalt,0.0000,0.0000,0.0000,0.7430,0.2570,3.5000,1.9758,1.7909,2.6305,1.9095,1.0000,,0.0000,,3,1
19842,14982.0,0.8386,1,1.000,0.260,asphalt,0.0000,0.0000,0.0000,0.6458,0.3542,3.5000,2.0167,1.8280,2.6849,1.9490,1.0000,,0.0000,,3,1
19892,15272.0,0.8618,1,1.000,0.279,asphalt,0.0000,0.0000,0.0000,0.5530,0.4470,3.5000,2.0557,1.8633,2.7369,1.9867,1.0000,,0.0000,,3,1
19942,15178.0,0.8542,1,0.333,0.259,asphalt,0.0000,0.0000,0.0000,0.5830,0.4170,3.5000,2.0431,1.8519,2.7201,1.9745,0.6331,,0.0000,,3,1
19992,14233.0,0.7786,1,0.000,0.194,asphalt,0.0000,0.0000,0.0000,0.8854,0.1146,3.5000,1.9159,1.7366,2.5507,1.8516,0.4500,,0.0000,,3,1
20042,13484.0,0.7187,1,0.000,0.144,asphalt,0.0000,0.0000,0.1251,0.8749,0.0000,3.4215,1.8150,1.6452,2.4165,1.7541,0.4500,,0.0000,,3,1
20092,12650.0,0.6520,1,0.000,0.096,asphalt,0.0000,0.0000,0.3920,0.6080,0.0000,3.2098,1.7028,1.5434,2.2670,1.6456,0.4500,,0.0000,,3,1
20142,11905.0,0.5924,1,0.000,0.059,asphalt,0.0000,0.0000,0.6304,0.3696,0.0000,3.0208,1.6025,1.4525,2.1335,1.5487,0.4500,,0.0000,,2,1
20192,11404.0,0.5523,1,0.000,0.024,asphalt,0.0000,0.0000,0.7907,0.2093,0.0000,2.8937,1.5351,1.3914,2.0437,1.4835,0.4500,,0.0000,,2,1
20242,11007.0,0.5206,1,0.000,0.045,asphalt,0.0000,0.0000,0.9178,0.0822,0.0000,2.7929,1.4816,1.3430,1.9726,1.4319,0.4500,,0.0000,,2,0
20293,10732.0,0.4986,1,0.000,0.059,asphalt,0.0000,0.0058,0.9942,0.0000,0.0000,2.7232,1.4446,1.3094,1.9233,1.3961,0.4500,,0.0000,,2,0
20343,10444.0,0.4755,1,0.000,0.070,asphalt,0.0000,0.0979,0.9021,0.0000,0.0000,2.6501,1.4058,1.2743,1.8717,1.3587,0.4500,,0.0000,,2,0
20393,10296.0,0.4637,1,0.000,0.062,asphalt,0.0000,0.1453,0.8547,0.0000,0.0000,2.6125,1.3859,1.2562,1.8452,1.3394,0.4500,,0.0000,,2,1
20450,10112.0,0.4490,1,0.000,0.057,asphalt,0.0000,0.2042,0.7958,0.0000,0.0000,2.5658,1.3612,1.2338,1.8122,1.3155,0.4500,,0.0000,,2,1
20501,9944.0,0.4355,1,0.000,0.064,asphalt,0.0000,0.2579,0.7421,0.0000,0.0000,2.5232,1.3385,1.2133,1.7821,1.2936,0.4500,,0.0000,,2,1
20559,9757.0,0.4206,1,0.000,0.078,asphalt,0.0000,0.3178,0.6822,0.0000,0.0000,2.4758,1.3134,1.1905,1.7486,1.2693,0.4500,,0.0000,,2,1
20609,9590.0,0.4072,1,0.000,0.090,asphalt,0.0000,0.3712,0.6288,0.0000,0.0000,2.4334,1.2909,1.1701,1.7186,1.2476,0.4500,,0.0000,,2,1
20659,9399.0,0.3919,1,0.000,0.102,asphalt,0.0000,0.4323,0.5677,0.0000,0.0000,2.3849,1.2652,1.1468,1.6844,1.2227,0.4500,,0.0000,,2,1
20709,9195.0,0.3756,1,0.000,0.112,asphalt,0.0000,0.4976,0.5024,0.0000,0.0000,2.3332,1.2377,1.1219,1.6478,1.1962,0.4500,,0.0000,,2,1
20759,8981.0,0.3585,1,0.000,0.120,asphalt,0.0000,0.5661,0.4339,0.0000,0.0000,2.2789,1.2089,1.0958,1.6095,1.1683,0.4500,,0.0000,,1,1
20809,8760.0,0.3408,1,0.000,0.125,asphalt,0.0000,0.6368,0.3632,0.0000,0.0000,2.2228,1.1792,1.0688,1.5699,1.1396,0.4500,,0.0000,,1,1
20867,8532.0,0.3226,1,0.000,0.128,asphalt,0.0000,0.7098,0.2902,0.0000,0.0000,2.1649,1.1485,1.0410,1.5290,1.1099,0.4500,,0.0000,,1,1
20924,8223.0,0.2978,1,0.000,0.126,asphalt,0.0000,0.8086,0.1914,0.0000,0.0000,2.0865,1.1069,1.0033,1.4737,1.0697,0.4500,,0.0000,,1,1
20975,7989.0,0.2791,1,0.000,0.123,asphalt,0.0000,0.8835,0.1165,0.0000,0.0000,2.0272,1.0754,0.9747,1.4317,1.0393,0.4500,,0.0000,,1,1
21027,7756.0,0.2605,1,0.000,0.119,asphalt,0.0000,0.9581,0.0419,0.0000,0.0000,1.9680,1.0440,0.9463,1.3900,1.0090,0.4500,,0.0000,,1,0
21078,7526.0,0.2421,1,0.000,0.116,asphalt,0.0317,0.9683,0.0000,0.0000,0.0000,1.9097,1.0131,0.9183,1.3487,0.9791,0.4500,,0.0000,,1,0
21132,7303.0,0.2242,1,0.000,0.116,asphalt,0.1030,0.8970,0.0000,0.0000,0.0000,1.8531,0.9830,0.8910,1.3088,0.9500,0.4500,,0.0000,,1,1
21182,7086.0,0.2069,1,0.000,0.118,asphalt,0.1725,0.8275,0.0000,0.0000,0.0000,1.7980,0.9538,0.8646,1.2699,0.9218,0.4500,,0.0000,,1,1
21240,6835.0,0.1868,1,0.000,0.103,asphalt,0.2528,0.7472,0.0000,0.0000,0.0000,1.7343,0.9200,0.8339,1.2249,0.8892,0.4500,,0.0000,,1,1
21302,6592.0,0.1674,1,0.000,0.076,asphalt,0.3306,0.6694,0.0000,0.0000,0.0000,1.6727,0.8873,0.8043,1.1814,0.8576,0.4500,,0.0000,,1,1
21359,6392.0,0.1514,1,0.000,0.101,asphalt,0.3946,0.6054,0.0000,0.0000,0.0000,1.6219,0.8604,0.7799,1.1455,0.8315,0.4500,,0.0000,,1,1
21419,6269.0,0.1415,1,0.000,0.129,asphalt,0.4339,0.5661,0.0000,0.0000,0.0000,1.5907,0.8439,0.7649,1.1235,0.8155,0.4500,,0.0000,,1,1
21481,6244.0,0.1395,1,0.000,0.139,asphalt,0.4419,0.5581,0.0000,0.0000,0.0000,1.5844,0.8405,0.7618,1.1190,0.8123,0.4500,,0.0000,,1,1
21545,6690.0,0.1752,1,1.000,0.097,asphalt,0.2992,0.7008,0.0000,0.0000,0.0000,1.6975,0.9005,0.8163,1.1989,0.8703,1.0000,,0.0000,,1,1
21609,7566.0,0.2453,1,1.000,0.228,asphalt,0.0189,0.9811,0.0000,0.0000,0.0000,1.9198,1.0184,0.9231,1.3559,0.9843,1.0000,,0.0000,,1,0
21673,8095.0,0.2876,1,1.000,0.304,asphalt,0.0000,0.8496,0.1504,0.0000,0.0000,2.0540,1.0896,0.9877,1.4507,1.0531,1.0000,,0.0000,,1,1
21736,8621.0,0.3297,1,1.000,0.308,asphalt,0.0000,0.6813,0.3187,0.0000,0.0000,2.1875,1.1605,1.0519,1.5450,1.1215,1.0000,,0.0000,,1,1
21798,9104.0,0.3683,1,1.000,0.279,asphalt,0.0000,0.5267,0.4733,0.0000,0.0000,2.3101,1.2255,1.1108,1.6315,1.1843,1.0000,,0.0000,,1,1
21859,9509.0,0.4007,1,1.000,0.259,asphalt,0.0000,0.3971,0.6029,0.0000,0.0000,2.4128,1.2800,1.1602,1.7041,1.2370,1.0000,,0.0000,,2,1
21917,9977.0,0.4382,1,1.000,0.292,asphalt,0.0000,0.2474,0.7526,0.0000,0.0000,2.5316,1.3430,1.2173,1.7880,1.2979,1.0000,,0.0000,,2,1
21974,10393.0,0.4714,1,1.000,0.339,asphalt,0.0000,0.1142,0.8858,0.0000,0.0000,2.6371,1.3990,1.2681,1.8625,1.3520,1.0000,,0.0000,,2,1
22029,10812.0,0.5050,1,1.000,0.381,asphalt,0.0000,0.0000,0.9802,0.0198,0.0000,2.7435,1.4554,1.3192,1.9376,1.4065,1.0000,,0.0000,,2,0
22080,10475.0,0.4780,1,0.000,0.357,asphalt,0.0000,0.0880,0.9120,0.0000,0.0000,2.6580,1.4100,1.2781,1.8772,1.3627,0.4500,,0.0000,,2,0
22132,10243.0,0.4594,1,0.833,0.332,asphalt,0.0000,0.1622,0.8378,0.0000,0.0000,2.5991,1.3788,1.2498,1.8357,1.3325,0.9081,,0.0000,,2,1
22182,10763.0,0.5010,1,1.000,0.370,asphalt,0.0000,0.0000,0.9958,0.0042,0.0000,2.7310,1.4488,1.3132,1.9289,1.4002,1.0000,,0.0000,,2,0
22233,11230.0,0.5384,1,1.000,0.414,asphalt,0.0000,0.0000,0.8464,0.1536,0.0000,2.8495,1.5116,1.3702,2.0125,1.4609,1.0000,,0.0000,,2,1
22286,11656.0,0.5725,1,1.000,0.461,asphalt,0.0000,0.0000,0.7101,0.2899,0.0000,2.9576,1.5690,1.4222,2.0889,1.5163,1.0000,,0.0000,,2,1
22342,12122.0,0.6098,1,1.000,0.479,asphalt,0.0000,0.0000,0.5610,0.4390,0.0000,3.0759,1.6317,1.4790,2.1724,1.5769,1.0000,,0.0000,,2,1
22399,12496.0,0.6397,1,1.000,0.466,asphalt,0.0000,0.0000,0.4413,0.5587,0.0000,3.1708,1.6821,1.5246,2.2394,1.6256,1.0000,,0.0000,,3,1
22459,12903.0,0.6722,1,1.000,0.457,asphalt,0.0000,0.0000,0.3110,0.6890,0.0000,3.2740,1.7368,1.5743,2.3124,1.6785,1.0000,,0.0000,,3,1
22523,13217.0,0.6974,1,0.667,0.475,asphalt,0.0000,0.0000,0.2106,0.7894,0.0000,3.3537,1.7791,1.6126,2.3686,1.7194,0.8169,,0.0000,,3,1
22585,12307.0,0.6246,1,0.000,0.427,asphalt,0.0000,0.0000,0.5018,0.4982,0.0000,3.1228,1.6566,1.5016,2.2056,1.6010,0.4500,,0.0000,,2,1
22650,11191.0,0.5353,1,0.000,0.369,asphalt,0.0000,0.0000,0.8589,0.1411,0.0000,2.8396,1.5064,1.3654,2.0056,1.4558,0.4500,,0.0000,,2,1
22712,10353.0,0.4682,1,0.000,0.236,asphalt,0.0000,0.1270,0.8730,0.0000,0.0000,2.6270,1.3936,1.2632,1.8554,1.3468,0.4500,,0.0000,,2,1
22774,9523.0,0.4018,1,0.000,0.157,asphalt,0.0000,0.3926,0.6074,0.0000,0.0000,2.4164,1.2819,1.1619,1.7066,1.2388,0.4500,,0.0000,,2,1
22834,8861.0,0.3489,1,0.000,0.080,asphalt,0.0000,0.6045,0.3955,0.0000,0.0000,2.2484,1.1928,1.0811,1.5880,1.1527,0.4500,,0.0000,,1,1
22894,8412.0,0.3130,1,0.000,0.011,asphalt,0.0000,0.7482,0.2518,0.0000,0.0000,2.1345,1.1323,1.0264,1.5075,1.0943,0.4500,,0.0000,,1,1
22953,8216.0,0.2973,1,0.000,0.018,asphalt,0.0000,0.8109,0.1891,0.0000,0.0000,2.0848,1.1059,1.0024,1.4724,1.0688,0.4500,,0.0000,,1,1
23012,7996.0,0.2797,1,0.000,0.040,asphalt,0.0000,0.8813,0.1187,0.0000,0.0000,2.0289,1.0763,0.9756,1.4330,1.0402,0.4500,,0.0000,,1,1
23071,7786.0,0.2629,1,0.000,0.059,asphalt,0.0000,0.9485,0.0515,0.0000,0.0000,1.9756,1.0481,0.9500,1.3953,1.0129,0.4500,,0.0000,,1,0
23129,7607.0,0.2486,1,0.000,0.082,asphalt,0.0058,0.9942,0.0000,0.0000,0.0000,1.9302,1.0240,0.9281,1.3633,0.9896,0.4500,,0.0000,,1,0
23186,7351.0,0.2281,1,0.000,0.113,asphalt,0.0877,0.9123,0.0000,0.0000,0.0000,1.8653,0.9895,0.8969,1.3174,0.9563,0.4500,,0.0000,,1,0
23246,7139.0,0.2111,1,0.000,0.134,asphalt,0.1555,0.8445,0.0000,0.0000,0.0000,1.8115,0.9610,0.8710,1.2794,0.9287,0.4500,,0.0000,,1,1
23303,6919.0,0.1935,1,0.000,0.154,asphalt,0.2259,0.7741,0.0000,0.0000,0.0000,1.7556,0.9314,0.8442,1.2400,0.9001,0.4500,,0.0000,,1,1
23360,6697.0,0.1758,1,0.000,0.172,asphalt,0.2970,0.7030,0.0000,0.0000,0.0000,1.6993,0.9015,0.8171,1.2002,0.8712,0.4500,,0.0000,,1,1
23418,6472.0,0.1578,1,0.000,0.189,asphalt,0.3690,0.6310,0.0000,0.0000,0.0000,1.6422,0.8712,0.7897,1.1599,0.8419,0.4500,,0.0000,,1,1
23476,6248.0,0.1398,1,0.000,0.208,asphalt,0.4406,0.5594,0.0000,0.0000,0.0000,1.5854,0.8410,0.7623,1.1197,0.8128,0.4500,,0.0000,,1,1
23535,6033.0,0.1226,1,0.000,0.223,asphalt,0.5094,0.4906,0.0000,0.0000,0.0000,1.5308,0.8121,0.7361,1.0812,0.7848,0.4500,,0.0000,,0,1
23594,5826.0,0.1061,1,0.000,0.240,asphalt,0.5757,0.4243,0.0000,0.0000,0.0000,1.4783,0.7842,0.7108,1.0441,0.7579,0.4500,,0.0000,,0,1
23652,5650.0,0.0920,1,0.000,0.247,asphalt,0.6320,0.3680,0.0000,0.0000,0.0000,1.4336,0.7605,0.6894,1.0125,0.7350,0.4500,,0.0000,,0,1
23710,5460.0,0.0768,1,0.000,0.255,asphalt,0.6928,0.3072,0.0000,0.0000,0.0000,1.3854,0.7350,0.6662,0.9785,0.7103,0.4500,,0.0000,,0,1
23768,5270.0,0.0616,1,0.000,0.261,asphalt,0.7536,0.2464,0.0000,0.0000,0.0000,1.3372,0.7094,0.6430,0.9444,0.6856,0.4500,,0.0000,,0,1
23827,5085.0,0.0468,1,0.000,0.266,asphalt,0.8128,0.1872,0.0000,0.0000,0.0000,1.2903,0.6845,0.6204,0.9113,0.6615,0.4500,,0.0000,,0,1
23886,4906.0,0.0325,1,0.000,0.271,asphalt,0.8701,0.1299,0.0000,0.0000,0.0000,1.2449,0.6604,0.5986,0.8792,0.6382,0.4500,,0.0000,,0,1
23944,4734.0,0.0187,1,0.000,0.275,asphalt,0.9251,0.0749,0.0000,0.0000,0.0000,1.2012,0.6372,0.5776,0.8484,0.6158,0.4500,,0.0000,,0,0
24004,5058.0,0.0446,1,1.000,0.216,asphalt,0.8214,0.1786,0.0000,0.0000,0.0000,1.2834,0.6808,0.6171,0.9065,0.6580,1.0000,,0.0000,,0,1
24063,5774.0,0.1019,1,1.000,0.079,asphalt,0.5923,0.4077,0.0000,0.0000,0.0000,1.4651,0.7772,0.7045,1.0348,0.7511,1.0000,,0.0000,,0,1
24121,6501.0,0.1601,1,1.000,0.082,asphalt,0.3597,0.6403,0.0000,0.0000,0.0000,1.6496,0.8751,0.7932,1.1651,0.8457,1.0000,,0.0000,,1,1
24178,7220.0,0.2176,1,1.000,0.193,asphalt,0.1296,0.8704,0.0000,0.0000,0.0000,1.8320,0.9719,0.8809,1.2939,0.9392,1.0000,,0.0000,,1,1
24233,7911.0,0.2729,1,1.000,0.315,asphalt,0.0000,0.9085,0.0915,0.0000,0.0000,2.0074,1.0649,0.9652,1.4177,1.0291,1.0000,,0.0000,,1,0
24285,8480.0,0.3184,1,1.000,0.411,asphalt,0.0000,0.7264,0.2736,0.0000,0.0000,2.1517,1.1415,1.0347,1.5197,1.1032,1.0000,,0.0000,,1,1
24335,9050.0,0.3640,1,1.000,0.500,asphalt,0.0000,0.5440,0.4560,0.0000,0.0000,2.2964,1.2182,1.1042,1.6219,1.1773,1.0000,,0.0000,,1,1
24395,9830.0,0.4264,1,1.000,0.591,asphalt,0.0000,0.2944,0.7056,0.0000,0.0000,2.4943,1.3232,1.1994,1.7616,1.2788,1.0000,,0.0000,,2,1
24455,10523.0,0.4818,1,1.000,0.660,asphalt,0.0000,0.0726,0.9274,0.0000,0.0000,2.6701,1.4165,1.2839,1.8858,1.3689,1.0000,,0.0000,,2,0
24515,11198.0,0.5358,1,1.000,0.726,asphalt,0.0000,0.0000,0.8566,0.1434,0.0000,2.8414,1.5073,1.3663,2.0068,1.4567,1.0000,,0.0000,,2,1
24576,11366.0,0.5493,1,0.167,0.735,asphalt,0.0000,0.0000,0.8029,0.1971,0.0000,2.8840,1.5300,1.3868,2.0369,1.4786,0.5418,,0.0000,,2,1
24637,10563.0,0.4850,1,0.000,0.646,asphalt,0.0000,0.0598,0.9402,0.0000,0.0000,2.6803,1.4219,1.2888,1.8930,1.3741,0.4500,,0.0000,,2,0
24689,10115.0,0.4492,1,0.000,0.605,asphalt,0.0000,0.2032,0.7968,0.0000,0.0000,2.5666,1.3616,1.2341,1.8127,1.3159,0.4500,,0.0000,,2,1
24739,9655.0,0.4124,1,0.167,0.568,asphalt,0.0000,0.3504,0.6496,0.0000,0.0000,2.4499,1.2996,1.1780,1.7303,1.2560,0.5418,,0.0000,,2,1
24790,10082.0,0.4466,1,1.000,0.602,asphalt,0.0000,0.2138,0.7862,0.0000,0.0000,2.5582,1.3571,1.2301,1.8068,1.3116,1.0000,,0.0000,,2,1
24842,10803.0,0.5042,1,1.000,0.646,asphalt,0.0000,0.0000,0.9830,0.0170,0.0000,2.7412,1.4542,1.3181,1.9360,1.4054,1.0000,,0.0000,,2,0
24895,11428.0,0.5542,1,1.000,0.711,asphalt,0.0000,0.0000,0.7830,0.2170,0.0000,2.8998,1.5383,1.3943,2.0480,1.4867,1.0000,,0.0000,,2,1
24948,12077.0,0.6062,1,1.000,0.799,asphalt,0.0000,0.0000,0.5754,0.4246,0.0000,3.0645,1.6257,1.4735,2.1643,1.5711,1.0000,,0.0000,,2,1
25001,12623.0,0.6498,1,1.000,0.874,asphalt,0.0000,0.0000,0.4006,0.5994,0.0000,3.2030,1.6992,1.5401,2.2622,1.6421,1.0000,,0.0000,,3,1
25054,13250.0,0.7000,1,1.000,0.958,asphalt,0.0000,0.0000,0.2000,0.8000,0.0000,3.3621,1.7836,1.6166,2.3746,1.7237,1.0000,,0.0000,,3,1
25107,13772.0,0.7418,1,1.000,1.000,asphalt,0.0000,0.0000,0.0330,0.9670,0.0000,3.4945,1.8538,1.6803,2.4681,1.7916,1.0000,,0.0000,,3,0
25160,14277.0,0.7822,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.8714,0.1286,3.5000,1.9218,1.7419,2.5586,1.8573,1.0000,,0.0000,,3,1
25213,14830.0,0.8264,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.6944,0.3056,3.5000,1.9962,1.8094,2.6577,1.9292,1.0000,,0.0000,,3,1
25267,15273.0,0.8618,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.5526,0.4474,3.5000,2.0559,1.8635,2.7371,1.9869,1.0000,,0.0000,,3,1
25319,15746.0,0.8997,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.4013,0.5987,3.5000,2.1195,1.9212,2.8219,2.0484,1.0000,,0.0000,,4,1
25371,16109.0,0.9287,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.2851,0.7149,3.5000,2.1684,1.9655,2.8869,2.0956,1.0000,,0.0000,,4,1
25422,16451.0,0.9561,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.1757,0.8243,3.5000,2.2144,2.0072,2.9482,2.1401,1.0000,,0.0000,,4,1
25473,16792.0,0.9834,1,1.000,1.000,asphalt,0.0000,0.0000,0.0000,0.0666,0.9334,3.5000,2.2603,2.0488,3.0093,2.1845,1.0000,,0.0000,,4,0
25523,16374.0,0.9499,1,0.000,1.000,asphalt,0.0000,0.0000,0.0000,0.2003,0.7997,3.5000,2.2041,1.9978,2.9344,2.1301,0.4500,,0.0000,,4,1
25573,15518.0,0.8814,1,0.000,1.000,asphalt,0.0000,0.0000,0.0000,0.4742,0.5258,3.5000,2.0888,1.8934,2.7810,2.0187,0.4500,,0.0000,,4,1
25623,14747.0,0.8198,1,0.000,1.000,asphalt,0.0000,0.0000,0.0000,0.7210,0.2790,3.5000,1.9851,1.7993,2.6428,1.9184,0.4500,,0.0000,,3,1
25674,14254.0,0.7803,1,0.500,1.000,asphalt,0.0000,0.0000,0.0000,0.8787,0.1213,3.5000,1.9187,1.7391,2.5545,1.8543,0.7250,,0.0000,,3,1
